"series_id","method_id","forecast","horizon","timestamp","origin_timestamp"
"O15","ForecastPro",7495.46,7,70,95
"O15","ForecastPro",7503.95,8,71,95
"O15","SMARTFCS",7414.55,1,64,95
"O15","SMARTFCS",7423.27,2,65,95
"O15","SMARTFCS",7423.27,3,66,95
"O15","SMARTFCS",7436.21,4,67,95
"O15","SMARTFCS",7436.36,5,68,95
"O15","SMARTFCS",7445.09,6,69,95
"O15","SMARTFCS",7449.45,7,70,95
"O15","SMARTFCS",7458.18,8,71,95
"O15","THETAsm",7438.38,1,64,95
"O15","THETAsm",7438.73,2,65,95
"O15","THETAsm",7438.79,3,66,95
"O15","THETAsm",7438.8,4,67,95
"O15","THETAsm",7438.8,5,68,95
"O15","THETAsm",7438.8,6,69,95
"O15","THETAsm",7438.8,7,70,95
"O15","THETAsm",7438.8,8,71,95
"O15","THETA",7441.83,1,64,95
"O15","THETA",7446.43,2,65,95
"O15","THETA",7450.8,3,66,95
"O15","THETA",7455.13,4,67,95
"O15","THETA",7459.44,5,68,95
"O15","THETA",7463.73,6,69,95
"O15","THETA",7468,7,70,95
"O15","THETA",7472.25,8,71,95
"O15","RBF",7436.1,1,64,95
"O15","RBF",7441.5,2,65,95
"O15","RBF",7447.54,3,66,95
"O15","RBF",7454.22,4,67,95
"O15","RBF",7461.49,5,68,95
"O15","RBF",7469.33,6,69,95
"O15","RBF",7477.73,7,70,95
"O15","RBF",7486.65,8,71,95
"O15","ForcX",7444.9,1,64,95
"O15","ForcX",7453.59,2,65,95
"O15","ForcX",7462.28,3,66,95
"O15","ForcX",7470.97,4,67,95
"O15","ForcX",7479.66,5,68,95
"O15","ForcX",7488.35,6,69,95
"O15","ForcX",7497.04,7,70,95
"O15","ForcX",7505.73,8,71,95
"O16","NAIVE2",8225.72,1,64,94
"O16","NAIVE2",8225.72,2,65,94
"O16","NAIVE2",8225.72,3,66,94
"O16","NAIVE2",8225.72,4,67,94
"O16","NAIVE2",8225.72,5,68,94
"O16","NAIVE2",8225.72,6,69,94
"O16","NAIVE2",8225.72,7,70,94
"O16","NAIVE2",8225.72,8,71,94
"O16","SINGLE",8225.72,1,64,94
"O16","SINGLE",8225.72,2,65,94
"O16","SINGLE",8225.72,3,66,94
"O16","SINGLE",8225.72,4,67,94
"O16","SINGLE",8225.72,5,68,94
"O16","SINGLE",8225.72,6,69,94
"O16","SINGLE",8225.72,7,70,94
"O16","SINGLE",8225.72,8,71,94
"O16","HOLT",8232.95,1,64,94
"O16","HOLT",8240.18,2,65,94
"O16","HOLT",8247.41,3,66,94
"O16","HOLT",8254.64,4,67,94
"O16","HOLT",8261.88,5,68,94
"O16","HOLT",8269.11,6,69,94
"O16","HOLT",8276.34,7,70,94
"O16","HOLT",8283.58,8,71,94
"O16","DAMPEN",8228.02,1,64,94
"O16","DAMPEN",8228.41,2,65,94
"O16","DAMPEN",8228.47,3,66,94
"O16","DAMPEN",8228.49,4,67,94
"O16","DAMPEN",8228.49,5,68,94
"O16","DAMPEN",8228.49,6,69,94
"O16","DAMPEN",8228.49,7,70,94
"O16","DAMPEN",8228.49,8,71,94
"O16","WINTER",8232.95,1,64,94
"O16","WINTER",8240.18,2,65,94
"O16","WINTER",8247.41,3,66,94
"O16","WINTER",8254.64,4,67,94
"O16","WINTER",8261.88,5,68,94
"O16","WINTER",8269.11,6,69,94
"O16","WINTER",8276.34,7,70,94
"O16","WINTER",8283.58,8,71,94
"O16","COMB S-H-D",8228.9,1,64,94
"O16","COMB S-H-D",8231.44,2,65,94
"O16","COMB S-H-D",8233.87,3,66,94
"O16","COMB S-H-D",8236.28,4,67,94
"O16","COMB S-H-D",8238.7,5,68,94
"O16","COMB S-H-D",8241.11,6,69,94
"O16","COMB S-H-D",8243.52,7,70,94
"O16","COMB S-H-D",8245.93,8,71,94
"O16","B-J auto",8227.27,1,64,94
"O16","B-J auto",8227.27,2,65,94
"O16","B-J auto",8227.27,3,66,94
"O16","B-J auto",8227.27,4,67,94
"O16","B-J auto",8227.27,5,68,94
"O16","B-J auto",8227.27,6,69,94
"O16","B-J auto",8227.27,7,70,94
"O16","B-J auto",8227.27,8,71,94
"O16","AutoBox1",8228.17,1,64,94
"O16","AutoBox1",8230.49,2,65,94
"O16","AutoBox1",8232.71,3,66,94
"O16","AutoBox1",8234.87,4,67,94
"O16","AutoBox1",8236.97,5,68,94
"O16","AutoBox1",8239.04,6,69,94
"O16","AutoBox1",8241.08,7,70,94
"O16","AutoBox1",8243.11,8,71,94
"O16","AutoBox2",8225.72,1,64,94
"O16","AutoBox2",8225.72,2,65,94
"O16","AutoBox2",8225.72,3,66,94
"O16","AutoBox2",8225.72,4,67,94
"O16","AutoBox2",8225.72,5,68,94
"O16","AutoBox2",8225.72,6,69,94
"O16","AutoBox2",8225.72,7,70,94
"O16","AutoBox2",8225.72,8,71,94
"O16","AutoBox3",8225.72,1,64,94
"O16","AutoBox3",8225.72,2,65,94
"O16","AutoBox3",8225.72,3,66,94
"O16","AutoBox3",8225.72,4,67,94
"O16","AutoBox3",8225.72,5,68,94
"O16","AutoBox3",8225.72,6,69,94
"O16","AutoBox3",8225.72,7,70,94
"O16","AutoBox3",8225.72,8,71,94
"O16","ROBUST-Trend",8230.86,1,64,94
"O16","ROBUST-Trend",8236,2,65,94
"O16","ROBUST-Trend",8241.14,3,66,94
"O16","ROBUST-Trend",8246.28,4,67,94
"O16","ROBUST-Trend",8251.42,5,68,94
"O16","ROBUST-Trend",8256.56,6,69,94
"O16","ROBUST-Trend",8261.7,7,70,94
"O16","ROBUST-Trend",8266.84,8,71,94
"O16","ARARMA",8233.21,1,64,94
"O16","ARARMA",8240.71,2,65,94
"O16","ARARMA",8248.21,3,66,94
"O16","ARARMA",8255.72,4,67,94
"O16","ARARMA",8263.24,5,68,94
"O16","ARARMA",8270.77,6,69,94
"O16","ARARMA",8278.3,7,70,94
"O16","ARARMA",8285.84,8,71,94
"O16","Auto-ANN",8224.52,1,64,94
"O16","Auto-ANN",8223.36,2,65,94
"O16","Auto-ANN",8222.24,3,66,94
"O16","Auto-ANN",8221.16,4,67,94
"O16","Auto-ANN",8220.12,5,68,94
"O16","Auto-ANN",8219.11,6,69,94
"O16","Auto-ANN",8218.14,7,70,94
"O16","Auto-ANN",8217.21,8,71,94
"O16","Flors-Pearc1",8202.76,1,64,94
"O16","Flors-Pearc1",8202.76,2,65,94
"O16","Flors-Pearc1",8202.76,3,66,94
"O16","Flors-Pearc1",8202.76,4,67,94
"O16","Flors-Pearc1",8202.76,5,68,94
"O16","Flors-Pearc1",8202.76,6,69,94
"O16","Flors-Pearc1",8202.76,7,70,94
"O16","Flors-Pearc1",8202.76,8,71,94
"O16","Flors-Pearc2",8229.38,1,64,94
"O16","Flors-Pearc2",8230.67,2,65,94
"O16","Flors-Pearc2",8231.11,3,66,94
"O16","Flors-Pearc2",8231.26,4,67,94
"O16","Flors-Pearc2",8231.32,5,68,94
"O16","Flors-Pearc2",8231.33,6,69,94
"O16","Flors-Pearc2",8231.34,7,70,94
"O16","Flors-Pearc2",8231.34,8,71,94
"O16","PP-Autocast",8228.09,1,64,94
"O16","PP-Autocast",8228.51,2,65,94
"O16","PP-Autocast",8228.59,3,66,94
"O16","PP-Autocast",8228.6,4,67,94
"O16","PP-Autocast",8228.6,5,68,94
"O16","PP-Autocast",8228.6,6,69,94
"O16","PP-Autocast",8228.6,7,70,94
"O16","PP-Autocast",8228.6,8,71,94
"O16","ForecastPro",8225.72,1,64,94
"O16","ForecastPro",8225.72,2,65,94
"O16","ForecastPro",8225.72,3,66,94
"O16","ForecastPro",8225.72,4,67,94
"O16","ForecastPro",8225.72,5,68,94
"O16","ForecastPro",8225.72,6,69,94
"O16","ForecastPro",8225.72,7,70,94
"O16","ForecastPro",8225.72,8,71,94
"O16","SMARTFCS",8225.09,1,64,94
"O16","SMARTFCS",8225.09,2,65,94
"O16","SMARTFCS",8225.09,3,66,94
"O16","SMARTFCS",8225.09,4,67,94
"O16","SMARTFCS",8225.09,5,68,94
"O16","SMARTFCS",8225.09,6,69,94
"O16","SMARTFCS",8225.09,7,70,94
"O16","SMARTFCS",8225.09,8,71,94
"O16","THETAsm",8226.03,1,97,94
"O16","THETAsm",8226.08,2,98,94
"O16","THETAsm",8226.09,3,99,94
"O16","THETAsm",8226.09,4,100,94
"O16","THETAsm",8226.09,5,101,94
"O16","THETAsm",8226.09,6,102,94
"O16","THETAsm",8226.09,7,103,94
"O16","THETAsm",8226.09,8,104,94
"O16","THETA",8231.38,1,97,94
"O16","THETA",8235.33,2,98,94
"O16","THETA",8238.98,3,99,94
"O16","THETA",8242.58,4,100,94
"O16","THETA",8246.14,5,101,94
"O16","THETA",8249.7,6,102,94
"O16","THETA",8253.23,7,103,94
"O16","THETA",8256.75,8,104,94
"O16","RBF",8247.51,1,97,94
"O16","RBF",8252.56,2,98,94
"O16","RBF",8258.38,3,99,94
"O16","RBF",8264.89,4,100,94
"O16","RBF",8272.07,5,101,94
"O16","RBF",8279.84,6,102,94
"O16","RBF",8288.16,7,103,94
"O16","RBF",8296.97,8,104,94
"O16","ForcX",8231.3,1,97,94
"O16","ForcX",8236.89,2,98,94
"O16","ForcX",8242.47,3,99,94
"O16","ForcX",8248.06,4,100,94
"O16","ForcX",8253.64,5,101,94
"O16","ForcX",8259.23,6,102,94
"O16","ForcX",8264.81,7,103,94
"O16","ForcX",8270.4,8,104,94
"O17","NAIVE2",4438.2,1,97,96
"O17","NAIVE2",4438.2,2,98,96
"O17","NAIVE2",4438.2,3,99,96
"O17","NAIVE2",4438.2,4,100,96
"O17","NAIVE2",4438.2,5,101,96
"O17","NAIVE2",4438.2,6,102,96
"O17","NAIVE2",4438.2,7,103,96
"O17","NAIVE2",4438.2,8,104,96
"O17","SINGLE",4438.2,1,96,96
"O17","SINGLE",4438.2,2,97,96
"O17","SINGLE",4438.2,3,98,96
"O17","SINGLE",4438.2,4,99,96
"O17","SINGLE",4438.2,5,100,96
"O17","SINGLE",4438.2,6,101,96
"O17","SINGLE",4438.2,7,102,96
"O17","SINGLE",4438.2,8,103,96
"O17","HOLT",4443.35,1,97,96
"O17","HOLT",4447.96,2,98,96
"O17","HOLT",4452.57,3,99,96
"O17","HOLT",4457.18,4,100,96
"O17","HOLT",4461.79,5,101,96
"O17","HOLT",4466.4,6,102,96
"O17","HOLT",4471.02,7,103,96
"O17","HOLT",4475.63,8,104,96
"O17","DAMPEN",4435.76,1,96,96
"O17","DAMPEN",4434.02,2,97,96
"O17","DAMPEN",4433.15,3,98,96
"O17","DAMPEN",4432.72,4,99,96
"O17","DAMPEN",4432.5,5,100,96
"O17","DAMPEN",4432.39,6,101,96
"O17","DAMPEN",4432.34,7,102,96
"O17","DAMPEN",4432.31,8,103,96
"O17","WINTER",4443.35,1,96,96
"O17","WINTER",4447.96,2,97,96
"O17","WINTER",4452.57,3,98,96
"O17","WINTER",4457.18,4,99,96
"O17","WINTER",4461.79,5,100,96
"O17","WINTER",4466.4,6,101,96
"O17","WINTER",4471.02,7,102,96
"O17","WINTER",4475.63,8,103,96
"O17","COMB S-H-D",4439.1,1,97,96
"O17","COMB S-H-D",4440.06,2,98,96
"O17","COMB S-H-D",4441.31,3,99,96
"O17","COMB S-H-D",4442.7,4,100,96
"O17","COMB S-H-D",4444.16,5,101,96
"O17","COMB S-H-D",4445.66,6,102,96
"O17","COMB S-H-D",4447.19,7,103,96
"O17","COMB S-H-D",4448.71,8,104,96
"O17","B-J auto",4438.2,1,96,96
"O17","B-J auto",4438.2,2,97,96
"O17","B-J auto",4438.2,3,98,96
"O17","B-J auto",4438.2,4,99,96
"O17","B-J auto",4438.2,5,100,96
"O17","B-J auto",4438.2,6,101,96
"O17","B-J auto",4438.2,7,102,96
"O17","B-J auto",4438.2,8,103,96
"O17","AutoBox1",4439.27,1,97,96
"O17","AutoBox1",4440.33,2,98,96
"O17","AutoBox1",4441.4,3,99,96
"O17","AutoBox1",4442.47,4,100,96
"O17","AutoBox1",4443.54,5,101,96
"O17","AutoBox1",4444.6,6,102,96
"O17","AutoBox1",4445.67,7,103,96
"O17","AutoBox1",4446.74,8,104,96
"O17","AutoBox2",4438.2,1,96,96
"O17","AutoBox2",4438.2,2,97,96
"O17","AutoBox2",4438.2,3,98,96
"O17","AutoBox2",4438.2,4,99,96
"O17","AutoBox2",4438.2,5,100,96
"O17","AutoBox2",4438.2,6,101,96
"O17","AutoBox2",4438.2,7,102,96
"O17","AutoBox2",4438.2,8,103,96
"O17","AutoBox3",4438.2,1,96,96
"O17","AutoBox3",4438.2,2,97,96
"O17","AutoBox3",4438.2,3,98,96
"O17","AutoBox3",4457.98,4,99,96
"O17","AutoBox3",4438.2,5,100,96
"O17","AutoBox3",4438.2,6,101,96
"O17","AutoBox3",4438.2,7,102,96
"O17","AutoBox3",4438.2,8,103,96
"O17","ROBUST-Trend",4438.79,1,96,96
"O17","ROBUST-Trend",4439.38,2,97,96
"O17","ROBUST-Trend",4439.96,3,98,96
"O17","ROBUST-Trend",4440.55,4,99,96
"O17","ROBUST-Trend",4441.14,5,100,96
"O17","ROBUST-Trend",4441.73,6,101,96
"O17","ROBUST-Trend",4442.31,7,102,96
"O17","ROBUST-Trend",4442.9,8,103,96
"O17","ARARMA",4440.19,1,95,96
"O17","ARARMA",4442.18,2,96,96
"O17","ARARMA",4444.17,3,97,96
"O17","ARARMA",4446.17,4,98,96
"O17","ARARMA",4448.16,5,99,96
"O17","ARARMA",4450.16,6,100,96
"O17","ARARMA",4452.15,7,101,96
"O17","ARARMA",4454.15,8,102,96
"O17","Auto-ANN",4436.58,1,97,96
"O17","Auto-ANN",4434.98,2,98,96
"O17","Auto-ANN",4433.4,3,99,96
"O17","Auto-ANN",4431.84,4,100,96
"O17","Auto-ANN",4430.3,5,101,96
"O17","Auto-ANN",4428.78,6,102,96
"O17","Auto-ANN",4427.29,7,103,96
"O17","Auto-ANN",4425.81,8,104,96
"O17","Flors-Pearc1",4438.02,1,96,96
"O17","Flors-Pearc1",4438.02,2,97,96
"O17","Flors-Pearc1",4438.02,3,98,96
"O17","Flors-Pearc1",4438.02,4,99,96
"O17","Flors-Pearc1",4438.02,5,100,96
"O17","Flors-Pearc1",4438.02,6,101,96
"O17","Flors-Pearc1",4438.02,7,102,96
"O17","Flors-Pearc1",4438.02,8,103,96
"O17","Flors-Pearc2",4469.65,1,97,96
"O17","Flors-Pearc2",4469.65,2,98,96
"O17","Flors-Pearc2",4469.65,3,99,96
"O17","Flors-Pearc2",4469.65,4,100,96
"O17","Flors-Pearc2",4469.65,5,101,96
"O17","Flors-Pearc2",4469.65,6,102,96
"O17","Flors-Pearc2",4469.65,7,103,96
"O17","Flors-Pearc2",4469.65,8,104,96
"O17","PP-Autocast",4434.29,1,96,96
"O17","PP-Autocast",4431.83,2,97,96
"O17","PP-Autocast",4430.6,3,98,96
"O17","PP-Autocast",4429.98,4,99,96
"O17","PP-Autocast",4429.67,5,100,96
"O17","PP-Autocast",4429.52,6,101,96
"O17","PP-Autocast",4429.44,7,102,96
"O17","PP-Autocast",4429.4,8,103,96
"O17","ForecastPro",4438.31,1,97,96
"O17","ForecastPro",4438.31,2,98,96
"O17","ForecastPro",4438.31,3,99,96
"O17","ForecastPro",4438.31,4,100,96
"O17","ForecastPro",4438.31,5,101,96
"O17","ForecastPro",4438.31,6,102,96
"O17","ForecastPro",4438.31,7,103,96
"O17","ForecastPro",4438.31,8,104,96
"O17","SMARTFCS",4438.2,1,97,96
"O17","SMARTFCS",4438.2,2,98,96
"O17","SMARTFCS",4438.2,3,99,96
"O17","SMARTFCS",4438.2,4,100,96
"O17","SMARTFCS",4438.2,5,101,96
"O17","SMARTFCS",4438.2,6,102,96
"O17","SMARTFCS",4438.2,7,103,96
"O17","SMARTFCS",4438.2,8,104,96
"O17","THETAsm",4437.61,1,72,96
"O17","THETAsm",4437.51,2,73,96
"O17","THETAsm",4437.5,3,74,96
"O17","THETAsm",4437.49,4,75,96
"O17","THETAsm",4437.49,5,76,96
"O17","THETAsm",4437.49,6,77,96
"O17","THETAsm",4437.49,7,78,96
"O17","THETAsm",4437.49,8,79,96
"O17","THETA",4438.54,1,71,96
"O17","THETA",4438.35,2,72,96
"O17","THETA",4438.66,3,73,96
"O17","THETA",4439.36,4,74,96
"O17","THETA",4440.37,5,75,96
"O17","THETA",4441.62,6,76,96
"O17","THETA",4443.06,7,77,96
"O17","THETA",4444.65,8,78,96
"O17","RBF",4431.21,1,70,96
"O17","RBF",4432.5,2,71,96
"O17","RBF",4434.01,3,72,96
"O17","RBF",4435.67,4,73,96
"O17","RBF",4437.41,5,74,96
"O17","RBF",4439.16,6,75,96
"O17","RBF",4440.86,7,76,96
"O17","RBF",4442.46,8,77,96
"O17","ForcX",4438.29,1,71,96
"O17","ForcX",4438.29,2,72,96
"O17","ForcX",4438.29,3,73,96
"O17","ForcX",4438.29,4,74,96
"O17","ForcX",4438.29,5,75,96
"O17","ForcX",4438.29,6,76,96
"O17","ForcX",4438.29,7,77,96
"O17","ForcX",4438.29,8,78,96
"O18","NAIVE2",3345.84,1,85,95
"O18","NAIVE2",3345.84,2,86,95
"O18","NAIVE2",3345.84,3,87,95
"O18","NAIVE2",3345.84,4,88,95
"O18","NAIVE2",3345.84,5,89,95
"O18","NAIVE2",3345.84,6,90,95
"O18","NAIVE2",3345.84,7,91,95
"O18","NAIVE2",3345.84,8,92,95
"O18","SINGLE",3345.84,1,84,95
"O18","SINGLE",3345.84,2,85,95
"O18","SINGLE",3345.84,3,86,95
"O18","SINGLE",3345.84,4,87,95
"O18","SINGLE",3345.84,5,88,95
"O18","SINGLE",3345.84,6,89,95
"O18","SINGLE",3345.84,7,90,95
"O18","SINGLE",3345.84,8,91,95
"O18","HOLT",3331.2,1,83,95
"O18","HOLT",3316.61,2,84,95
"O18","HOLT",3302.03,3,85,95
"O18","HOLT",3287.45,4,86,95
"O18","HOLT",3272.86,5,87,95
"O18","HOLT",3258.28,6,88,95
"O18","HOLT",3243.69,7,89,95
"O18","HOLT",3229.11,8,90,95
"O18","DAMPEN",3350.66,1,72,95
"O18","DAMPEN",3359.5,2,73,95
"O18","DAMPEN",3363.92,3,74,95
"O18","DAMPEN",3366.13,4,75,95
"O18","DAMPEN",3367.23,5,76,95
"O18","DAMPEN",3367.78,6,77,95
"O18","DAMPEN",3368.06,7,78,95
"O18","DAMPEN",3368.2,8,79,95
"O18","WINTER",3331.2,1,71,95
"O18","WINTER",3316.61,2,72,95
"O18","WINTER",3302.03,3,73,95
"O18","WINTER",3287.45,4,74,95
"O18","WINTER",3272.86,5,75,95
"O18","WINTER",3258.28,6,76,95
"O18","WINTER",3243.69,7,77,95
"O18","WINTER",3229.11,8,78,95
"O18","COMB S-H-D",3342.57,1,71,95
"O18","COMB S-H-D",3340.65,2,72,95
"O18","COMB S-H-D",3337.26,3,73,95
"O18","COMB S-H-D",3333.14,4,74,95
"O18","COMB S-H-D",3328.64,5,75,95
"O18","COMB S-H-D",3323.97,6,76,95
"O18","COMB S-H-D",3319.2,7,77,95
"O18","COMB S-H-D",3314.38,8,78,95
"O18","B-J auto",3345.84,1,66,95
"O18","B-J auto",3345.84,2,67,95
"O18","B-J auto",3345.84,3,68,95
"O18","B-J auto",3345.84,4,69,95
"O18","B-J auto",3345.84,5,70,95
"O18","B-J auto",3345.84,6,71,95
"O18","B-J auto",3345.84,7,72,95
"O18","B-J auto",3345.84,8,73,95
"O18","AutoBox1",3250.32,1,72,95
"O18","AutoBox1",3238.6,2,73,95
"O18","AutoBox1",3226.88,3,74,95
"O18","AutoBox1",3215.15,4,75,95
"O18","AutoBox1",3203.43,5,76,95
"O18","AutoBox1",3191.7,6,77,95
"O18","AutoBox1",3179.98,7,78,95
"O18","AutoBox1",3168.26,8,79,95
"O18","AutoBox2",3345.84,1,72,95
"O18","AutoBox2",3345.84,2,73,95
"O18","AutoBox2",3345.84,3,74,95
"O18","AutoBox2",3345.84,4,75,95
"O18","AutoBox2",3345.84,5,76,95
"O18","AutoBox2",3345.84,6,77,95
"O18","AutoBox2",3345.84,7,78,95
"O18","AutoBox2",3345.84,8,79,95
"O18","AutoBox3",3252.3,1,72,95
"O18","AutoBox3",3241.56,2,73,95
"O18","AutoBox3",3230.83,3,74,95
"O18","AutoBox3",3220.09,4,75,95
"O18","AutoBox3",3209.36,5,76,95
"O18","AutoBox3",3198.62,6,77,95
"O18","AutoBox3",3187.89,7,78,95
"O18","AutoBox3",3177.15,8,79,95
"O18","ROBUST-Trend",3336.02,1,72,95
"O18","ROBUST-Trend",3326.2,2,73,95
"O18","ROBUST-Trend",3316.38,3,74,95
"O18","ROBUST-Trend",3306.56,4,75,95
"O18","ROBUST-Trend",3296.74,5,76,95
"O18","ROBUST-Trend",3286.92,6,77,95
"O18","ROBUST-Trend",3277.09,7,78,95
"O18","ROBUST-Trend",3267.27,8,79,95
"O18","ARARMA",3335.32,1,72,95
"O18","ARARMA",3324.84,2,73,95
"O18","ARARMA",3314.39,3,74,95
"O18","ARARMA",3303.98,4,75,95
"O18","ARARMA",3293.59,5,76,95
"O18","ARARMA",3283.24,6,77,95
"O18","ARARMA",3272.92,7,78,95
"O18","ARARMA",3262.64,8,79,95
"O18","Auto-ANN",3340.86,1,72,95
"O18","Auto-ANN",3335.94,2,73,95
"O18","Auto-ANN",3331.09,3,74,95
"O18","Auto-ANN",3326.3,4,75,95
"O18","Auto-ANN",3321.58,5,76,95
"O18","Auto-ANN",3316.93,6,77,95
"O18","Auto-ANN",3312.33,7,78,95
"O18","Auto-ANN",3307.8,8,79,95
"O18","Flors-Pearc1",3309.81,1,72,95
"O18","Flors-Pearc1",3309.81,2,73,95
"O18","Flors-Pearc1",3309.81,3,74,95
"O18","Flors-Pearc1",3309.81,4,75,95
"O18","Flors-Pearc1",3309.81,5,76,95
"O18","Flors-Pearc1",3309.81,6,77,95
"O18","Flors-Pearc1",3309.81,7,78,95
"O18","Flors-Pearc1",3309.81,8,79,95
"O18","Flors-Pearc2",3281.96,1,72,95
"O18","Flors-Pearc2",3280.21,2,73,95
"O18","Flors-Pearc2",3277.53,3,74,95
"O18","Flors-Pearc2",3274.37,4,75,95
"O18","Flors-Pearc2",3270.96,5,76,95
"O18","Flors-Pearc2",3267.42,6,77,95
"O18","Flors-Pearc2",3263.81,7,78,95
"O18","Flors-Pearc2",3260.17,8,79,95
"O18","PP-Autocast",3351.2,1,72,95
"O18","PP-Autocast",3360.05,2,73,95
"O18","PP-Autocast",3364.47,3,74,95
"O18","PP-Autocast",3366.68,4,75,95
"O18","PP-Autocast",3367.78,5,76,95
"O18","PP-Autocast",3368.34,6,77,95
"O18","PP-Autocast",3368.61,7,78,95
"O18","PP-Autocast",3368.75,8,79,95
"O18","ForecastPro",3345.84,1,72,95
"O18","ForecastPro",3345.84,2,73,95
"O18","ForecastPro",3345.84,3,74,95
"O18","ForecastPro",3345.84,4,75,95
"O18","ForecastPro",3345.84,5,76,95
"O18","ForecastPro",3345.84,6,77,95
"O18","ForecastPro",3345.84,7,78,95
"O18","ForecastPro",3345.84,8,79,95
"O18","SMARTFCS",3345.84,1,72,95
"O18","SMARTFCS",3345.84,2,73,95
"O18","SMARTFCS",3345.84,3,74,95
"O18","SMARTFCS",3345.84,4,75,95
"O18","SMARTFCS",3345.84,5,76,95
"O18","SMARTFCS",3345.84,6,77,95
"O18","SMARTFCS",3345.84,7,78,95
"O18","SMARTFCS",3345.84,8,79,95
"O18","THETAsm",3352.75,1,72,95
"O18","THETAsm",3356.2,2,73,95
"O18","THETAsm",3357.93,3,74,95
"O18","THETAsm",3358.79,4,75,95
"O18","THETAsm",3359.22,5,76,95
"O18","THETAsm",3359.44,6,77,95
"O18","THETAsm",3359.54,7,78,95
"O18","THETAsm",3359.6,8,79,95
"O18","THETA",3342.95,1,72,95
"O18","THETA",3341.29,2,73,95
"O18","THETA",3336.2,3,74,95
"O18","THETA",3329.8,4,75,95
"O18","THETA",3322.93,5,76,95
"O18","THETA",3315.89,6,77,95
"O18","THETA",3308.8,7,78,95
"O18","THETA",3301.71,8,79,95
"O18","RBF",3316.62,1,69,95
"O18","RBF",3307.06,2,70,95
"O18","RBF",3296.59,3,71,95
"O18","RBF",3285.26,4,72,95
"O18","RBF",3273.14,5,73,95
"O18","RBF",3260.27,6,74,95
"O18","RBF",3246.7,7,75,95
"O18","RBF",3232.49,8,76,95
"O18","ForcX",3336.66,1,69,95
"O18","ForcX",3327.47,2,70,95
"O18","ForcX",3318.29,3,71,95
"O18","ForcX",3309.1,4,72,95
"O18","ForcX",3299.92,5,73,95
"O18","ForcX",3290.73,6,74,95
"O18","ForcX",3281.55,7,75,95
"O18","ForcX",3272.37,8,76,95
"O19","NAIVE2",6916.77,1,69,96
"O19","NAIVE2",6916.77,2,70,96
"O19","NAIVE2",6916.77,3,71,96
"O19","NAIVE2",6916.77,4,72,96
"O19","NAIVE2",6916.77,5,73,96
"O19","NAIVE2",6916.77,6,74,96
"O19","NAIVE2",6916.77,7,75,96
"O19","NAIVE2",6916.77,8,76,96
"O19","SINGLE",6916.77,1,69,96
"O19","SINGLE",6916.77,2,70,96
"O19","SINGLE",6916.77,3,71,96
"O19","SINGLE",6916.77,4,72,96
"O19","SINGLE",6916.77,5,73,96
"O19","SINGLE",6916.77,6,74,96
"O19","SINGLE",6916.77,7,75,96
"O19","SINGLE",6916.77,8,76,96
"O19","HOLT",6903.07,1,69,96
"O19","HOLT",6894.77,2,70,96
"O19","HOLT",6886.48,3,71,96
"O19","HOLT",6878.18,4,72,96
"O19","HOLT",6869.88,5,73,96
"O19","HOLT",6861.59,6,74,96
"O19","HOLT",6853.29,7,75,96
"O19","HOLT",6844.99,8,76,96
"O19","DAMPEN",6919.58,1,69,96
"O19","DAMPEN",6932.16,2,70,96
"O19","DAMPEN",6935.97,3,71,96
"O19","DAMPEN",6937.13,4,72,96
"O19","DAMPEN",6937.48,5,73,96
"O19","DAMPEN",6937.58,6,74,96
"O19","DAMPEN",6937.61,7,75,96
"O19","DAMPEN",6937.62,8,76,96
"O19","WINTER",6903.07,1,69,96
"O19","WINTER",6894.77,2,70,96
"O19","WINTER",6886.48,3,71,96
"O19","WINTER",6878.18,4,72,96
"O19","WINTER",6869.88,5,73,96
"O19","WINTER",6861.59,6,74,96
"O19","WINTER",6853.29,7,75,96
"O19","WINTER",6844.99,8,76,96
"O19","COMB S-H-D",6913.14,1,69,96
"O19","COMB S-H-D",6914.57,2,70,96
"O19","COMB S-H-D",6913.07,3,71,96
"O19","COMB S-H-D",6910.69,4,72,96
"O19","COMB S-H-D",6908.04,5,73,96
"O19","COMB S-H-D",6905.31,6,74,96
"O19","COMB S-H-D",6902.56,7,75,96
"O19","COMB S-H-D",6899.79,8,76,96
"O19","B-J auto",6911.22,1,64,96
"O19","B-J auto",6911.48,2,65,96
"O19","B-J auto",6911.47,3,66,96
"O19","B-J auto",6911.47,4,67,96
"O19","B-J auto",6911.47,5,68,96
"O19","B-J auto",6911.47,6,69,96
"O19","B-J auto",6911.47,7,70,96
"O19","B-J auto",6911.47,8,71,96
"O19","AutoBox1",6887.44,1,64,96
"O19","AutoBox1",6861.17,2,65,96
"O19","AutoBox1",6837.55,3,66,96
"O19","AutoBox1",6816.2,4,67,96
"O19","AutoBox1",6796.83,5,68,96
"O19","AutoBox1",6779.17,6,69,96
"O19","AutoBox1",6762.97,7,70,96
"O19","AutoBox1",6748.05,8,71,96
"O19","AutoBox2",6916.77,1,64,96
"O19","AutoBox2",6916.77,2,65,96
"O19","AutoBox2",6916.77,3,66,96
"O19","AutoBox2",6916.77,4,67,96
"O19","AutoBox2",6916.77,5,68,96
"O19","AutoBox2",6916.77,6,69,96
"O19","AutoBox2",6916.77,7,70,96
