"series_id","method_id","forecast","horizon","timestamp","origin_timestamp"
"Y26","RBF",7754.39,1,1989,1988
"Y26","RBF",8129.78,2,1990,1988
"Y26","RBF",8402.8,3,1991,1988
"Y26","RBF",8537.71,4,1992,1988
"Y26","RBF",8509.55,5,1993,1988
"Y26","RBF",8298.19,6,1994,1988
"Y26","ForcX",9126.03,1,1989,1988
"Y26","ForcX",9126.03,2,1990,1988
"Y26","ForcX",9126.03,3,1991,1988
"Y26","ForcX",9126.03,4,1992,1988
"Y26","ForcX",9126.03,5,1993,1988
"Y26","ForcX",9126.03,6,1994,1988
"Y27","NAIVE2",3205.44,1,1989,1988
"Y27","NAIVE2",3205.44,2,1990,1988
"Y27","NAIVE2",3205.44,3,1991,1988
"Y27","NAIVE2",3205.44,4,1992,1988
"Y27","NAIVE2",3205.44,5,1993,1988
"Y27","NAIVE2",3205.44,6,1994,1988
"Y27","SINGLE",3205.44,1,1989,1988
"Y27","SINGLE",3205.44,2,1990,1988
"Y27","SINGLE",3205.44,3,1991,1988
"Y27","SINGLE",3205.44,4,1992,1988
"Y27","SINGLE",3205.44,5,1993,1988
"Y27","SINGLE",3205.44,6,1994,1988
"Y27","HOLT",3153.75,1,1989,1988
"Y27","HOLT",3353.37,2,1990,1988
"Y27","HOLT",3552.99,3,1991,1988
"Y27","HOLT",3752.61,4,1992,1988
"Y27","HOLT",3952.23,5,1993,1988
"Y27","HOLT",4151.85,6,1994,1988
"Y27","DAMPEN",3593.03,1,1989,1988
"Y27","DAMPEN",4021.89,2,1990,1988
"Y27","DAMPEN",4450.47,3,1991,1988
"Y27","DAMPEN",4878.76,4,1992,1988
"Y27","DAMPEN",5306.78,5,1993,1988
"Y27","DAMPEN",5734.52,6,1994,1988
"Y27","WINTER",3153.75,1,1989,1988
"Y27","WINTER",3353.37,2,1990,1988
"Y27","WINTER",3552.99,3,1991,1988
"Y27","WINTER",3752.61,4,1992,1988
"Y27","WINTER",3952.23,5,1993,1988
"Y27","WINTER",4151.85,6,1994,1988
"Y27","COMB S-H-D",3317.41,1,1989,1988
"Y27","COMB S-H-D",3526.9,2,1990,1988
"Y27","COMB S-H-D",3736.3,3,1991,1988
"Y27","COMB S-H-D",3945.6,4,1992,1988
"Y27","COMB S-H-D",4154.82,5,1993,1988
"Y27","COMB S-H-D",4363.94,6,1994,1988
"Y27","B-J auto",4204.2,1,1989,1988
"Y27","B-J auto",5202.96,2,1990,1988
"Y27","B-J auto",6201.72,3,1991,1988
"Y27","B-J auto",7200.48,4,1992,1988
"Y27","B-J auto",8199.24,5,1993,1988
"Y27","B-J auto",9198,6,1994,1988
"Y27","AutoBox1",2432.67,1,1989,1988
"Y27","AutoBox1",2550.6,2,1990,1988
"Y27","AutoBox1",2671.96,3,1991,1988
"Y27","AutoBox1",2796.85,4,1992,1988
"Y27","AutoBox1",2925.36,5,1993,1988
"Y27","AutoBox1",3057.6,6,1994,1988
"Y27","AutoBox2",3317.1,1,1989,1988
"Y27","AutoBox2",3428.75,2,1990,1988
"Y27","AutoBox2",3540.41,3,1991,1988
"Y27","AutoBox2",3652.07,4,1992,1988
"Y27","AutoBox2",3763.72,5,1993,1988
"Y27","AutoBox2",3875.38,6,1994,1988
"Y27","AutoBox3",2396.65,1,1989,1988
"Y27","AutoBox3",2491.63,2,1990,1988
"Y27","AutoBox3",2586.62,3,1991,1988
"Y27","AutoBox3",2681.6,4,1992,1988
"Y27","AutoBox3",2776.58,5,1993,1988
"Y27","AutoBox3",2871.57,6,1994,1988
"Y27","ROBUST-Trend",3302.07,1,1989,1988
"Y27","ROBUST-Trend",3398.71,2,1990,1988
"Y27","ROBUST-Trend",3495.34,3,1991,1988
"Y27","ROBUST-Trend",3591.97,4,1992,1988
"Y27","ROBUST-Trend",3688.6,5,1993,1988
"Y27","ROBUST-Trend",3785.24,6,1994,1988
"Y27","ARARMA",5394.47,1,1989,1988
"Y27","ARARMA",5702.47,2,1990,1988
"Y27","ARARMA",5985.9,3,1991,1988
"Y27","ARARMA",6209.11,4,1992,1988
"Y27","ARARMA",6551.67,5,1993,1988
"Y27","ARARMA",9517.01,6,1994,1988
"Y27","Auto-ANN",3205.44,1,1989,1988
"Y27","Auto-ANN",3205.44,2,1990,1988
"Y27","Auto-ANN",3205.44,3,1991,1988
"Y27","Auto-ANN",3205.44,4,1992,1988
"Y27","Auto-ANN",3205.44,5,1993,1988
"Y27","Auto-ANN",3205.44,6,1994,1988
"Y27","Flors-Pearc1",3074.88,1,1989,1988
"Y27","Flors-Pearc1",3345.38,2,1990,1988
"Y27","Flors-Pearc1",3614.53,3,1991,1988
"Y27","Flors-Pearc1",3882.33,4,1992,1988
"Y27","Flors-Pearc1",4148.8,5,1993,1988
"Y27","Flors-Pearc1",4413.93,6,1994,1988
"Y27","Flors-Pearc2",2887.34,1,1989,1988
"Y27","Flors-Pearc2",3019.22,2,1990,1988
"Y27","Flors-Pearc2",3150.77,3,1991,1988
"Y27","Flors-Pearc2",3281.98,4,1992,1988
"Y27","Flors-Pearc2",3412.85,5,1993,1988
"Y27","Flors-Pearc2",3543.39,6,1994,1988
"Y27","PP-Autocast",3605.82,1,1989,1988
"Y27","PP-Autocast",4040.27,2,1990,1988
"Y27","PP-Autocast",4474.72,3,1991,1988
"Y27","PP-Autocast",4909.17,4,1992,1988
"Y27","PP-Autocast",5343.62,5,1993,1988
"Y27","PP-Autocast",5778.07,6,1994,1988
"Y27","ForecastPro",3157.34,1,1989,1988
"Y27","ForecastPro",3481.16,2,1990,1988
"Y27","ForecastPro",3804.98,3,1991,1988
"Y27","ForecastPro",4128.81,4,1992,1988
"Y27","ForecastPro",4452.63,5,1993,1988
"Y27","ForecastPro",4776.45,6,1994,1988
"Y27","SMARTFCS",3269,1,1989,1988
"Y27","SMARTFCS",3495,2,1990,1988
"Y27","SMARTFCS",3721,3,1991,1988
"Y27","SMARTFCS",3946,4,1992,1988
"Y27","SMARTFCS",4173,5,1993,1988
"Y27","SMARTFCS",4399,6,1994,1988
"Y27","THETAsm",3357.62,1,1989,1988
"Y27","THETAsm",3598.93,2,1990,1988
"Y27","THETAsm",3384.75,3,1991,1988
"Y27","THETAsm",3396.78,4,1992,1988
"Y27","THETAsm",3419.46,5,1993,1988
"Y27","THETAsm",3475.61,6,1994,1988
"Y27","THETA",3208.96,1,1989,1988
"Y27","THETA",3495.27,2,1990,1988
"Y27","THETA",3715.3,3,1991,1988
"Y27","THETA",3989.17,4,1992,1988
"Y27","THETA",4177.02,5,1993,1988
"Y27","THETA",4438.65,6,1994,1988
"Y27","RBF",2612.78,1,1989,1988
"Y27","RBF",2699.24,2,1990,1988
"Y27","RBF",2753.89,3,1991,1988
"Y27","RBF",2770.77,4,1992,1988
"Y27","RBF",2747.22,5,1993,1988
"Y27","RBF",2682.18,6,1994,1988
"Y27","ForcX",3429.82,1,1989,1988
"Y27","ForcX",3429.82,2,1990,1988
"Y27","ForcX",3429.82,3,1991,1988
"Y27","ForcX",3429.82,4,1992,1988
"Y27","ForcX",3429.82,5,1993,1988
"Y27","ForcX",3429.82,6,1994,1988
"Y28","NAIVE2",11467,1,1989,1988
"Y28","NAIVE2",11467,2,1990,1988
"Y28","NAIVE2",11467,3,1991,1988
"Y28","NAIVE2",11467,4,1992,1988
"Y28","NAIVE2",11467,5,1993,1988
"Y28","NAIVE2",11467,6,1994,1988
"Y28","SINGLE",11467,1,1989,1988
"Y28","SINGLE",11467,2,1990,1988
"Y28","SINGLE",11467,3,1991,1988
"Y28","SINGLE",11467,4,1992,1988
"Y28","SINGLE",11467,5,1993,1988
"Y28","SINGLE",11467,6,1994,1988
"Y28","HOLT",12236.72,1,1989,1988
"Y28","HOLT",13810.19,2,1990,1988
"Y28","HOLT",15383.65,3,1991,1988
"Y28","HOLT",16957.11,4,1992,1988
"Y28","HOLT",18530.57,5,1993,1988
"Y28","HOLT",20104.03,6,1994,1988
"Y28","DAMPEN",12371.29,1,1989,1988
"Y28","DAMPEN",14071.7,2,1990,1988
"Y28","DAMPEN",15771,3,1991,1988
"Y28","DAMPEN",17469.2,4,1992,1988
"Y28","DAMPEN",19166.28,5,1993,1988
"Y28","DAMPEN",20862.26,6,1994,1988
"Y28","WINTER",12236.72,1,1989,1988
"Y28","WINTER",13810.19,2,1990,1988
"Y28","WINTER",15383.65,3,1991,1988
"Y28","WINTER",16957.11,4,1992,1988
"Y28","WINTER",18530.57,5,1993,1988
"Y28","WINTER",20104.03,6,1994,1988
"Y28","COMB S-H-D",12025,1,1989,1988
"Y28","COMB S-H-D",13116.3,2,1990,1988
"Y28","COMB S-H-D",14207.22,3,1991,1988
"Y28","COMB S-H-D",15297.77,4,1992,1988
"Y28","COMB S-H-D",16387.95,5,1993,1988
"Y28","COMB S-H-D",17477.76,6,1994,1988
"Y28","B-J auto",12774.88,1,1989,1988
"Y28","B-J auto",14082.76,2,1990,1988
"Y28","B-J auto",15390.65,3,1991,1988
"Y28","B-J auto",16698.53,4,1992,1988
"Y28","B-J auto",18006.41,5,1993,1988
"Y28","B-J auto",19314.29,6,1994,1988
"Y28","AutoBox1",11949.25,1,1989,1988
"Y28","AutoBox1",15749.02,2,1990,1988
"Y28","AutoBox1",16236.17,3,1991,1988
"Y28","AutoBox1",21590.56,4,1992,1988
"Y28","AutoBox1",22004.63,5,1993,1988
"Y28","AutoBox1",29563.69,6,1994,1988
"Y28","AutoBox2",11987.86,1,1989,1988
"Y28","AutoBox2",12508.71,2,1990,1988
"Y28","AutoBox2",13029.57,3,1991,1988
"Y28","AutoBox2",13550.42,4,1992,1988
"Y28","AutoBox2",14071.28,5,1993,1988
"Y28","AutoBox2",14592.13,6,1994,1988
"Y28","AutoBox3",9848.88,1,1989,1988
"Y28","AutoBox3",10390.55,2,1990,1988
"Y28","AutoBox3",10932.22,3,1991,1988
"Y28","AutoBox3",11473.89,4,1992,1988
"Y28","AutoBox3",12015.56,5,1993,1988
"Y28","AutoBox3",12557.23,6,1994,1988
"Y28","ROBUST-Trend",11870.02,1,1989,1988
"Y28","ROBUST-Trend",12273.04,2,1990,1988
"Y28","ROBUST-Trend",12676.06,3,1991,1988
"Y28","ROBUST-Trend",13079.08,4,1992,1988
"Y28","ROBUST-Trend",13482.1,5,1993,1988
"Y28","ROBUST-Trend",13885.12,6,1994,1988
"Y28","ARARMA",12022.31,1,1989,1988
"Y28","ARARMA",15727.54,2,1990,1988
"Y28","ARARMA",16489.17,3,1991,1988
"Y28","ARARMA",21571.08,4,1992,1988
"Y28","ARARMA",22615.69,5,1993,1988
"Y28","ARARMA",29585.78,6,1994,1988
"Y28","Auto-ANN",11467,1,1989,1988
"Y28","Auto-ANN",11467,2,1990,1988
"Y28","Auto-ANN",11467,3,1991,1988
"Y28","Auto-ANN",11467,4,1992,1988
"Y28","Auto-ANN",11467,5,1993,1988
"Y28","Auto-ANN",11467,6,1994,1988
"Y28","Flors-Pearc1",12440.93,1,1989,1988
"Y28","Flors-Pearc1",14066.53,2,1990,1988
"Y28","Flors-Pearc1",15684,3,1991,1988
"Y28","Flors-Pearc1",17293.39,4,1992,1988
"Y28","Flors-Pearc1",18894.73,5,1993,1988
"Y28","Flors-Pearc1",20488.06,6,1994,1988
"Y28","Flors-Pearc2",10945.52,1,1989,1988
"Y28","Flors-Pearc2",11731.29,2,1990,1988
"Y28","Flors-Pearc2",12539.51,3,1991,1988
"Y28","Flors-Pearc2",13370.18,4,1992,1988
"Y28","Flors-Pearc2",14223.31,5,1993,1988
"Y28","Flors-Pearc2",15098.91,6,1994,1988
"Y28","PP-Autocast",12394.31,1,1989,1988
"Y28","PP-Autocast",14330.91,2,1990,1988
"Y28","PP-Autocast",16267.51,3,1991,1988
"Y28","PP-Autocast",18204.12,4,1992,1988
"Y28","PP-Autocast",20140.72,5,1993,1988
"Y28","PP-Autocast",22077.32,6,1994,1988
"Y28","ForecastPro",12173.1,1,1989,1988
"Y28","ForecastPro",13754.38,2,1990,1988
"Y28","ForecastPro",15335.65,3,1991,1988
"Y28","ForecastPro",16916.93,4,1992,1988
"Y28","ForecastPro",18498.21,5,1993,1988
"Y28","ForecastPro",20079.48,6,1994,1988
"Y28","SMARTFCS",12984,1,1989,1988
"Y28","SMARTFCS",14677,2,1990,1988
"Y28","SMARTFCS",16371,3,1991,1988
"Y28","SMARTFCS",18064,4,1992,1988
"Y28","SMARTFCS",19758,5,1993,1988
"Y28","SMARTFCS",21451,6,1994,1988
"Y28","THETAsm",12149.3,1,1989,1988
"Y28","THETAsm",12956.71,2,1990,1988
"Y28","THETAsm",12203.46,3,1991,1988
"Y28","THETAsm",12218.87,4,1992,1988
"Y28","THETAsm",12279.82,5,1993,1988
"Y28","THETAsm",12488.64,6,1994,1988
"Y28","THETA",11619.28,1,1989,1988
"Y28","THETA",13293.66,2,1990,1988
"Y28","THETA",14586.64,3,1991,1988
"Y28","THETA",16141.72,4,1992,1988
"Y28","THETA",17107.17,5,1993,1988
"Y28","THETA",18544.91,6,1994,1988
"Y28","RBF",12573.27,1,1989,1988
"Y28","RBF",13480.76,2,1990,1988
"Y28","RBF",14047.71,3,1991,1988
"Y28","RBF",14239.88,4,1992,1988
"Y28","RBF",14050.59,5,1993,1988
"Y28","RBF",13479.9,6,1994,1988
"Y28","ForcX",12269.69,1,1989,1988
"Y28","ForcX",12269.69,2,1990,1988
"Y28","ForcX",12269.69,3,1991,1988
"Y28","ForcX",12269.69,4,1992,1988
"Y28","ForcX",12269.69,5,1993,1988
"Y28","ForcX",12269.69,6,1994,1988
"Y29","NAIVE2",3823,1,1989,1988
"Y29","NAIVE2",3823,2,1990,1988
"Y29","NAIVE2",3823,3,1991,1988
"Y29","NAIVE2",3823,4,1992,1988
"Y29","NAIVE2",3823,5,1993,1988
"Y29","NAIVE2",3823,6,1994,1988
"Y29","SINGLE",3823,1,1989,1988
"Y29","SINGLE",3823,2,1990,1988
"Y29","SINGLE",3823,3,1991,1988
"Y29","SINGLE",3823,4,1992,1988
"Y29","SINGLE",3823,5,1993,1988
"Y29","SINGLE",3823,6,1994,1988
"Y29","HOLT",4100.88,1,1989,1988
"Y29","HOLT",1355.13,2,1990,1988
"Y29","HOLT",0,3,1991,1988
"Y29","HOLT",0,4,1992,1988
"Y29","HOLT",0,5,1993,1988
"Y29","HOLT",0,6,1994,1988
"Y29","DAMPEN",3881.33,1,1989,1988
"Y29","DAMPEN",2188.85,2,1990,1988
"Y29","DAMPEN",920.6,3,1991,1988
"Y29","DAMPEN",0,4,1992,1988
"Y29","DAMPEN",0,5,1993,1988
"Y29","DAMPEN",0,6,1994,1988
"Y29","WINTER",4100.88,1,1989,1988
"Y29","WINTER",1355.13,2,1990,1988
"Y29","WINTER",0,3,1991,1988
"Y29","WINTER",0,4,1992,1988
"Y29","WINTER",0,5,1993,1988
"Y29","WINTER",0,6,1994,1988
"Y29","COMB S-H-D",3935.07,1,1989,1988
"Y29","COMB S-H-D",2455.66,2,1990,1988
"Y29","COMB S-H-D",1581.2,3,1991,1988
"Y29","COMB S-H-D",1274.33,4,1992,1988
"Y29","COMB S-H-D",1274.33,5,1993,1988
"Y29","COMB S-H-D",1274.33,6,1994,1988
"Y29","B-J auto",3763.25,1,1989,1988
"Y29","B-J auto",3712.04,2,1990,1988
"Y29","B-J auto",3668.15,3,1991,1988
"Y29","B-J auto",3630.53,4,1992,1988
"Y29","B-J auto",3598.28,5,1993,1988
"Y29","B-J auto",3570.64,6,1994,1988
"Y29","AutoBox1",2654.5,1,1989,1988
"Y29","AutoBox1",1486,2,1990,1988
"Y29","AutoBox1",317.5,3,1991,1988
"Y29","AutoBox1",317.5,4,1992,1988
"Y29","AutoBox1",317.5,5,1993,1988
"Y29","AutoBox1",317.5,6,1994,1988
"Y29","AutoBox2",4043.61,1,1989,1988
"Y29","AutoBox2",4264.22,2,1990,1988
"Y29","AutoBox2",4484.82,3,1991,1988
"Y29","AutoBox2",4705.43,4,1992,1988
"Y29","AutoBox2",4926.04,5,1993,1988
"Y29","AutoBox2",5146.65,6,1994,1988
"Y29","AutoBox3",6408.27,1,1989,1988
"Y29","AutoBox3",6605.77,2,1990,1988
"Y29","AutoBox3",6803.28,3,1991,1988
"Y29","AutoBox3",7000.78,4,1992,1988
"Y29","AutoBox3",7198.29,5,1993,1988
"Y29","AutoBox3",7395.79,6,1994,1988
"Y29","ROBUST-Trend",4146.99,1,1989,1988
"Y29","ROBUST-Trend",4470.98,2,1990,1988
"Y29","ROBUST-Trend",4794.97,3,1991,1988
"Y29","ROBUST-Trend",5118.96,4,1992,1988
"Y29","ROBUST-Trend",5442.96,5,1993,1988
"Y29","ROBUST-Trend",5766.95,6,1994,1988
"Y29","ARARMA",3791.81,1,1989,1988
"Y29","ARARMA",3760.87,2,1990,1988
"Y29","ARARMA",3730.18,3,1991,1988
"Y29","ARARMA",3699.75,4,1992,1988
"Y29","ARARMA",3669.56,5,1993,1988
"Y29","ARARMA",3639.62,6,1994,1988
"Y29","Auto-ANN",2276.26,1,1989,1988
"Y29","Auto-ANN",2274.42,2,1990,1988
"Y29","Auto-ANN",2274.29,3,1991,1988
"Y29","Auto-ANN",2275.3,4,1992,1988
"Y29","Auto-ANN",2280.61,5,1993,1988
"Y29","Auto-ANN",2280.72,6,1994,1988
"Y29","Flors-Pearc1",6102.19,1,1989,1988
"Y29","Flors-Pearc1",6419.38,2,1990,1988
"Y29","Flors-Pearc1",6725.46,3,1991,1988
"Y29","Flors-Pearc1",7020.84,4,1992,1988
"Y29","Flors-Pearc1",7305.87,5,1993,1988
"Y29","Flors-Pearc1",7580.93,6,1994,1988
"Y29","Flors-Pearc2",4983.89,1,1989,1988
"Y29","Flors-Pearc2",4985.54,2,1990,1988
"Y29","Flors-Pearc2",5029.21,3,1991,1988
"Y29","Flors-Pearc2",5097.46,4,1992,1988
"Y29","Flors-Pearc2",5180.09,5,1993,1988
"Y29","Flors-Pearc2",5271.12,6,1994,1988
"Y29","PP-Autocast",4305.45,1,1989,1988
"Y29","PP-Autocast",3691.36,2,1990,1988
"Y29","PP-Autocast",3335.19,3,1991,1988
"Y29","PP-Autocast",3128.61,4,1992,1988
"Y29","PP-Autocast",3008.79,5,1993,1988
"Y29","PP-Autocast",2939.3,6,1994,1988
"Y29","ForecastPro",3823,1,1989,1988
"Y29","ForecastPro",3823,2,1990,1988
"Y29","ForecastPro",3823,3,1991,1988
"Y29","ForecastPro",3823,4,1992,1988
"Y29","ForecastPro",3823,5,1993,1988
"Y29","ForecastPro",3823,6,1994,1988
"Y29","SMARTFCS",7451,1,1989,1988
"Y29","SMARTFCS",7910,2,1990,1988
"Y29","SMARTFCS",8370,3,1991,1988
"Y29","SMARTFCS",8829,4,1992,1988
"Y29","SMARTFCS",9287,5,1993,1988
"Y29","SMARTFCS",9747,6,1994,1988
"Y29","THETAsm",3213.97,1,1989,1988
"Y29","THETAsm",2385.14,2,1990,1988
"Y29","THETAsm",4047.97,3,1991,1988
"Y29","THETAsm",4281.65,4,1992,1988
"Y29","THETAsm",4488.89,5,1993,1988
"Y29","THETAsm",4578.32,6,1994,1988
"Y29","THETA",4930.08,1,1989,1988
"Y29","THETA",5120.15,2,1990,1988
"Y29","THETA",5336.74,3,1991,1988
"Y29","THETA",5534.55,4,1992,1988
"Y29","THETA",3475.09,5,1993,1988
"Y29","THETA",3501.74,6,1994,1988
"Y29","RBF",5812.19,1,1989,1988
"Y29","RBF",6272.99,2,1990,1988
"Y29","RBF",6611.78,3,1991,1988
"Y29","RBF",6792.61,4,1992,1988
"Y29","RBF",6790.03,5,1993,1988
"Y29","RBF",6578.96,6,1994,1988
"Y29","ForcX",4101.88,1,1989,1988
"Y29","ForcX",4156.86,2,1990,1988
"Y29","ForcX",4211.84,3,1991,1988
"Y29","ForcX",4266.82,4,1992,1988
"Y29","ForcX",4321.8,5,1993,1988
"Y29","ForcX",4376.78,6,1994,1988
"Y30","NAIVE2",5500.53,1,1989,1988
"Y30","NAIVE2",5500.53,2,1990,1988
"Y30","NAIVE2",5500.53,3,1991,1988
"Y30","NAIVE2",5500.53,4,1992,1988
"Y30","NAIVE2",5500.53,5,1993,1988
"Y30","NAIVE2",5500.53,6,1994,1988
"Y30","SINGLE",5500.53,1,1989,1988
"Y30","SINGLE",5500.53,2,1990,1988
"Y30","SINGLE",5500.53,3,1991,1988
"Y30","SINGLE",5500.53,4,1992,1988
"Y30","SINGLE",5500.53,5,1993,1988
"Y30","SINGLE",5500.53,6,1994,1988
"Y30","HOLT",5755.92,1,1989,1988
"Y30","HOLT",6011.51,2,1990,1988
"Y30","HOLT",6267.11,3,1991,1988
"Y30","HOLT",6522.71,4,1992,1988
"Y30","HOLT",6778.31,5,1993,1988
"Y30","HOLT",7033.9,6,1994,1988
"Y30","DAMPEN",5735.12,1,1989,1988
"Y30","DAMPEN",5961.36,2,1990,1988
"Y30","DAMPEN",6179.36,3,1991,1988
"Y30","DAMPEN",6389.42,4,1992,1988
"Y30","DAMPEN",6591.81,5,1993,1988
"Y30","DAMPEN",6786.82,6,1994,1988
"Y30","WINTER",5755.92,1,1989,1988
"Y30","WINTER",6011.51,2,1990,1988
"Y30","WINTER",6267.11,3,1991,1988
"Y30","WINTER",6522.71,4,1992,1988
"Y30","WINTER",6778.31,5,1993,1988
"Y30","WINTER",7033.9,6,1994,1988
"Y30","COMB S-H-D",5663.86,1,1989,1988
"Y30","COMB S-H-D",5824.47,2,1990,1988
"Y30","COMB S-H-D",5982.33,3,1991,1988
"Y30","COMB S-H-D",6137.55,4,1992,1988
"Y30","COMB S-H-D",6290.22,5,1993,1988
"Y30","COMB S-H-D",6440.42,6,1994,1988
"Y30","B-J auto",5755.91,1,1989,1988
"Y30","B-J auto",6011.29,2,1990,1988
"Y30","B-J auto",6266.67,3,1991,1988
"Y30","B-J auto",6522.05,4,1992,1988
"Y30","B-J auto",6777.43,5,1993,1988
"Y30","B-J auto",7032.81,6,1994,1988
"Y30","AutoBox1",5481.31,1,1989,1988
"Y30","AutoBox1",5697.37,2,1990,1988
"Y30","AutoBox1",5906.74,3,1991,1988
"Y30","AutoBox1",6109.63,4,1992,1988
"Y30","AutoBox1",6306.24,5,1993,1988
"Y30","AutoBox1",6496.76,6,1994,1988
"Y30","AutoBox2",5810.32,1,1989,1988
"Y30","AutoBox2",6120.1,2,1990,1988
"Y30","AutoBox2",6429.89,3,1991,1988
"Y30","AutoBox2",6739.68,4,1992,1988
"Y30","AutoBox2",7049.46,5,1993,1988
"Y30","AutoBox2",7359.25,6,1994,1988
"Y30","AutoBox3",5776.8,1,1989,1988
"Y30","AutoBox3",6053.07,2,1990,1988
"Y30","AutoBox3",6329.34,3,1991,1988
"Y30","AutoBox3",6605.61,4,1992,1988
"Y30","AutoBox3",6881.88,5,1993,1988
"Y30","AutoBox3",7158.15,6,1994,1988
"Y30","ROBUST-Trend",5786.27,1,1989,1988
"Y30","ROBUST-Trend",6072.01,2,1990,1988
"Y30","ROBUST-Trend",6357.75,3,1991,1988
"Y30","ROBUST-Trend",6643.5,4,1992,1988
"Y30","ROBUST-Trend",6929.24,5,1993,1988
"Y30","ROBUST-Trend",7214.98,6,1994,1988
"Y30","ARARMA",5816.51,1,1989,1988
"Y30","ARARMA",6150.64,2,1990,1988
"Y30","ARARMA",6503.96,3,1991,1988
"Y30","ARARMA",6877.58,4,1992,1988
"Y30","ARARMA",7272.67,5,1993,1988
"Y30","ARARMA",7690.45,6,1994,1988
"Y30","Auto-ANN",5658.67,1,1989,1988
"Y30","Auto-ANN",5807.93,2,1990,1988
"Y30","Auto-ANN",5948.81,3,1991,1988
"Y30","Auto-ANN",6081.79,4,1992,1988
"Y30","Auto-ANN",6207.31,5,1993,1988
"Y30","Auto-ANN",6325.78,6,1994,1988
"Y30","Flors-Pearc1",5731.29,1,1989,1988
"Y30","Flors-Pearc1",5953.82,2,1990,1988
"Y30","Flors-Pearc1",6166.34,3,1991,1988
"Y30","Flors-Pearc1",6369.29,4,1992,1988
"Y30","Flors-Pearc1",6563.11,5,1993,1988
"Y30","Flors-Pearc1",6748.21,6,1994,1988
"Y30","Flors-Pearc2",5731.29,1,1989,1988
"Y30","Flors-Pearc2",5953.82,2,1990,1988
"Y30","Flors-Pearc2",6166.34,3,1991,1988
"Y30","Flors-Pearc2",6369.29,4,1992,1988
"Y30","Flors-Pearc2",6563.11,5,1993,1988
"Y30","Flors-Pearc2",6748.21,6,1994,1988
"Y30","PP-Autocast",5735.24,1,1989,1988
"Y30","PP-Autocast",5960.57,2,1990,1988
"Y30","PP-Autocast",6176.88,3,1991,1988
"Y30","PP-Autocast",6384.54,4,1992,1988
"Y30","PP-Autocast",6583.89,5,1993,1988
"Y30","PP-Autocast",6775.27,6,1994,1988
"Y30","ForecastPro",5722.02,1,1989,1988
"Y30","ForecastPro",5943.51,2,1990,1988
"Y30","ForecastPro",6165,3,1991,1988
"Y30","ForecastPro",6386.5,4,1992,1988
"Y30","ForecastPro",6607.99,5,1993,1988
"Y30","ForecastPro",6829.48,6,1994,1988
"Y30","SMARTFCS",5792,1,1989,1988
"Y30","SMARTFCS",6028,2,1990,1988
"Y30","SMARTFCS",6264,3,1991,1988
"Y30","SMARTFCS",6500,4,1992,1988
"Y30","SMARTFCS",6736,5,1993,1988
"Y30","SMARTFCS",6971,6,1994,1988
"Y30","THETAsm",5660.58,1,1989,1988
"Y30","THETAsm",5828.46,2,1990,1988
"Y30","THETAsm",5533.82,3,1991,1988
"Y30","THETAsm",5484.21,4,1992,1988
"Y30","THETAsm",5439.02,5,1993,1988
"Y30","THETAsm",5422.23,6,1994,1988
"Y30","THETA",5721.86,1,1989,1988
"Y30","THETA",5931.56,2,1990,1988
"Y30","THETA",6129.93,3,1991,1988
"Y30","THETA",6308.01,4,1992,1988
"Y30","THETA",6593.57,5,1993,1988
"Y30","THETA",6783.63,6,1994,1988
"Y30","RBF",5817.98,1,1989,1988
"Y30","RBF",6075.65,2,1990,1988
"Y30","RBF",6269.05,3,1991,1988
"Y30","RBF",6374.46,4,1992,1988
"Y30","RBF",6376.27,5,1993,1988
"Y30","RBF",6262.75,6,1994,1988
"Y30","ForcX",5721.56,1,1989,1988
"Y30","ForcX",5942.59,2,1990,1988
"Y30","ForcX",6163.62,3,1991,1988
"Y30","ForcX",6384.65,4,1992,1988
"Y30","ForcX",6605.69,5,1993,1988
"Y30","ForcX",6826.72,6,1994,1988
"Y31","NAIVE2",6798.39,1,1989,1988
"Y31","NAIVE2",6798.39,2,1990,1988
"Y31","NAIVE2",6798.39,3,1991,1988
"Y31","NAIVE2",6798.39,4,1992,1988
"Y31","NAIVE2",6798.39,5,1993,1988
"Y31","NAIVE2",6798.39,6,1994,1988
"Y31","SINGLE",6798.39,1,1989,1988
"Y31","SINGLE",6798.39,2,1990,1988
"Y31","SINGLE",6798.39,3,1991,1988
"Y31","SINGLE",6798.39,4,1992,1988
"Y31","SINGLE",6798.39,5,1993,1988
"Y31","SINGLE",6798.39,6,1994,1988
"Y31","HOLT",6749.97,1,1989,1988
"Y31","HOLT",7139.51,2,1990,1988
"Y31","HOLT",7529.06,3,1991,1988
"Y31","HOLT",7918.61,4,1992,1988
"Y31","HOLT",8308.16,5,1993,1988
"Y31","HOLT",8697.7,6,1994,1988
"Y31","DAMPEN",7200.21,1,1989,1988
"Y31","DAMPEN",7788.85,2,1990,1988
"Y31","DAMPEN",8369.45,3,1991,1988
"Y31","DAMPEN",8942.11,4,1992,1988
"Y31","DAMPEN",9506.94,5,1993,1988
"Y31","DAMPEN",10064.05,6,1994,1988
"Y31","WINTER",6749.97,1,1989,1988
"Y31","WINTER",7139.51,2,1990,1988
"Y31","WINTER",7529.06,3,1991,1988
"Y31","WINTER",7918.61,4,1992,1988
"Y31","WINTER",8308.16,5,1993,1988
